order_id,customer_id,amount,currency,status,created_at,updated_at
100541,C0010,37.3,USD,completed,2026-08-28T10:25:30+00:00,2026-08-28T12:08:30+00:00
100542,C0059,58.55,USD,completed,2026-08-28T11:06:30+00:00,2026-08-28T12:01:30+00:00
100543,C0002,72.17,USD,completed,2026-08-28T09:42:30+00:00,2026-08-28T12:06:30+00:00
100544,C0036,138.67,USD,completed,2026-08-28T11:16:30+00:00,2026-08-28T12:12:30+00:00
100545,C0071,51.78,USD,refunded,2026-08-28T09:17:30+00:00,2026-08-28T12:03:30+00:00
100546,C0029,48.03,USD,completed,2026-08-28T09:26:30+00:00,2026-08-28T12:04:30+00:00
100547,C0041,62.15,USD,completed,2026-08-28T11:45:30+00:00,2026-08-28T12:20:30+00:00
100548,C0039,30.95,USD,completed,2026-08-28T12:00:30+00:00,2026-08-28T12:01:30+00:00
100549,C0055,104.13,USD,completed,2026-08-28T10:47:30+00:00,2026-08-28T12:13:30+00:00
100550,C0060,46.58,USD,completed,2026-08-28T10:07:30+00:00,2026-08-28T12:04:30+00:00
100551,C0029,45.31,USD,completed,2026-08-28T10:01:30+00:00,2026-08-28T12:00:30+00:00
100552,C0062,72.93,USD,completed,2026-08-28T11:51:30+00:00,2026-08-28T12:01:30+00:00
100553,C0043,26.46,USD,completed,2026-08-28T12:02:30+00:00,2026-08-28T12:12:30+00:00
100554,C0074,31.11,USD,completed,2026-08-28T10:51:30+00:00,2026-08-28T12:04:30+00:00
100555,C0064,76.68,USD,completed,2026-08-28T10:53:30+00:00,2026-08-28T12:11:30+00:00
100556,C0066,142.77,USD,pending,2026-08-28T12:11:30+00:00,2026-08-28T12:16:30+00:00
100557,C0032,18.96,USD,refunded,2026-08-28T11:33:30+00:00,2026-08-28T12:06:30+00:00
100558,C0005,59.08,USD,refunded,2026-08-28T11:38:30+00:00,2026-08-28T12:02:30+00:00
100559,C0004,106.93,USD,cancelled,2026-08-28T10:29:30+00:00,2026-08-28T12:04:30+00:00
100560,C0072,50.17,USD,completed,2026-08-28T10:40:30+00:00,2026-08-28T12:19:30+00:00
100561,C0055,52.23,USD,completed,2026-08-28T09:19:30+00:00,2026-08-28T12:13:30+00:00
100562,C0048,100.0,USD,pending,2026-08-28T12:09:30+00:00,2026-08-28T12:12:30+00:00
100563,C0036,78.99,USD,pending,2026-08-28T10:51:30+00:00,2026-08-28T12:04:30+00:00
100564,C0018,66.11,USD,refunded,2026-08-28T10:16:30+00:00,2026-08-28T12:03:30+00:00
100565,C0030,26.15,USD,pending,2026-08-28T10:10:30+00:00,2026-08-28T12:03:30+00:00
100566,C0038,57.87,USD,cancelled,2026-08-28T11:04:30+00:00,2026-08-28T12:11:30+00:00
100567,C0054,82.47,USD,refunded,2026-08-28T11:53:30+00:00,2026-08-28T12:00:30+00:00
100568,C0028,47.71,USD,completed,2026-08-28T10:51:30+00:00,2026-08-28T12:06:30+00:00
100569,C0032,51.37,USD,refunded,2026-08-28T11:34:30+00:00,2026-08-28T12:04:30+00:00
100570,C0075,42.9,USD,completed,2026-08-28T09:55:30+00:00,2026-08-28T12:21:30+00:00
100571,C0011,56.44,USD,completed,2026-08-28T10:53:30+00:00,2026-08-28T12:18:30+00:00
100572,C0047,39.94,USD,pending,2026-08-28T11:30:30+00:00,2026-08-28T12:20:30+00:00
100573,C0058,77.38,USD,completed,2026-08-28T10:56:30+00:00,2026-08-28T12:05:30+00:00
100574,C0021,69.97,USD,pending,2026-08-28T09:14:30+00:00,2026-08-28T12:14:30+00:00
100575,C0037,77.34,USD,cancelled,2026-08-28T11:44:30+00:00,2026-08-28T12:02:30+00:00
100576,C0011,33.53,USD,cancelled,2026-08-28T10:56:30+00:00,2026-08-28T12:10:30+00:00
100577,C0038,21.15,USD,completed,2026-08-28T09:25:30+00:00,2026-08-28T12:17:30+00:00
100578,C0041,81.6,USD,completed,2026-08-28T11:40:30+00:00,2026-08-28T12:06:30+00:00
100579,C0069,33.26,USD,cancelled,2026-08-28T11:09:30+00:00,2026-08-28T12:01:30+00:00
100580,C0052,84.21,USD,completed,2026-08-28T09:23:30+00:00,2026-08-28T12:20:30+00:00
100581,C0039,75.18,USD,cancelled,2026-08-28T11:24:30+00:00,2026-08-28T12:11:30+00:00
100582,C0068,57.02,USD,completed,2026-08-28T10:06:30+00:00,2026-08-28T12:21:30+00:00
100583,C0041,19.18,USD,pending,2026-08-28T09:58:30+00:00,2026-08-28T12:11:30+00:00
100584,C0014,68.45,USD,pending,2026-08-28T09:28:30+00:00,2026-08-28T12:11:30+00:00
100585,C0071,64.33,USD,completed,2026-08-28T10:57:30+00:00,2026-08-28T12:19:30+00:00
100586,C0040,168.64,USD,completed,2026-08-28T09:45:30+00:00,2026-08-28T12:09:30+00:00
100587,C0001,82.99,USD,pending,2026-08-28T11:15:30+00:00,2026-08-28T12:10:30+00:00
100588,C0063,49.86,USD,completed,2026-08-28T09:51:30+00:00,2026-08-28T12:07:30+00:00
100589,C0048,23.85,USD,completed,2026-08-28T10:35:30+00:00,2026-08-28T12:06:30+00:00
100590,C0015,112.94,USD,cancelled,2026-08-28T09:16:30+00:00,2026-08-28T12:06:30+00:00
100591,C0020,32.4,USD,cancelled,2026-08-28T10:19:30+00:00,2026-08-28T12:17:30+00:00
100592,C0043,41.48,USD,cancelled,2026-08-28T09:58:30+00:00,2026-08-28T12:13:30+00:00
100593,C0038,69.49,USD,completed,2026-08-28T10:50:30+00:00,2026-08-28T12:21:30+00:00
100594,C0023,52.96,USD,cancelled,2026-08-28T10:34:30+00:00,2026-08-28T12:01:30+00:00
100595,C0012,95.05,USD,pending,2026-08-28T09:25:30+00:00,2026-08-28T12:20:30+00:00
100596,C0015,50.44,USD,completed,2026-08-28T09:13:30+00:00,2026-08-28T12:10:30+00:00
100597,C0015,97.05,USD,completed,2026-08-28T11:39:30+00:00,2026-08-28T12:19:30+00:00
100598,C0035,81.66,USD,completed,2026-08-28T09:35:30+00:00,2026-08-28T12:04:30+00:00
100599,C0001,29.33,USD,cancelled,2026-08-28T11:53:30+00:00,2026-08-28T12:06:30+00:00
