order_id,customer_id,amount,currency,status,created_at,updated_at
100563,C0036,78.99,USD,pending,2026-08-29T02:08:23+0000,2026-08-29T03:21:23+0000
100564,C0018,66.11,USD,refunded,2026-08-29T01:33:23+0000,2026-08-29T03:20:23+0000
100565,C0030,26.15,USD,pending,2026-08-29T01:27:23+0000,2026-08-29T03:20:23+0000
100566,C0038,57.87,USD,cancelled,2026-08-29T02:21:23+0000,2026-08-29T03:28:23+0000
100567,C0054,82.47,USD,refunded,2026-08-29T03:10:23+0000,2026-08-29T03:17:23+0000
100568,C0028,47.71,USD,completed,2026-08-29T02:08:23+0000,2026-08-29T03:23:23+0000
100569,C0032,51.37,USD,refunded,2026-08-29T02:51:23+0000,2026-08-29T03:21:23+0000
100570,C0075,42.9,USD,completed,2026-08-29T01:12:23+0000,2026-08-29T03:38:23+0000
100571,C0011,56.44,USD,completed,2026-08-29T02:10:23+0000,2026-08-29T03:35:23+0000
100572,C0047,39.94,USD,pending,2026-08-29T02:47:23+0000,2026-08-29T03:37:23+0000
100573,C0058,77.38,USD,completed,2026-08-29T02:13:23+0000,2026-08-29T03:22:23+0000
100574,C0021,69.97,USD,pending,2026-08-29T00:31:23+0000,2026-08-29T03:31:23+0000
100575,C0037,77.34,USD,cancelled,2026-08-29T03:01:23+0000,2026-08-29T03:19:23+0000
100576,C0011,33.53,USD,cancelled,2026-08-29T02:13:23+0000,2026-08-29T03:27:23+0000
100577,C0038,21.15,USD,completed,2026-08-29T00:42:23+0000,2026-08-29T03:34:23+0000
100578,C0041,81.6,USD,completed,2026-08-29T02:57:23+0000,2026-08-29T03:23:23+0000
100579,C0069,33.26,USD,cancelled,2026-08-29T02:26:23+0000,2026-08-29T03:18:23+0000
100580,C0052,84.21,USD,completed,2026-08-29T00:40:23+0000,2026-08-29T03:37:23+0000
100581,C0039,75.18,USD,cancelled,2026-08-29T02:41:23+0000,2026-08-29T03:28:23+0000
100582,C0068,57.02,USD,completed,2026-08-29T01:23:23+0000,2026-08-29T03:38:23+0000
100583,C0041,19.18,USD,pending,2026-08-29T01:15:23+0000,2026-08-29T03:28:23+0000
100584,C0014,68.45,USD,pending,2026-08-29T00:45:23+0000,2026-08-29T03:28:23+0000
100585,C0071,64.33,USD,completed,2026-08-29T02:14:23+0000,2026-08-29T03:36:23+0000
100586,C0040,168.64,USD,completed,2026-08-29T01:02:23+0000,2026-08-29T03:26:23+0000
100587,C0001,82.99,USD,pending,2026-08-29T02:32:23+0000,2026-08-29T03:27:23+0000
100588,C0063,49.86,USD,completed,2026-08-29T01:08:23+0000,2026-08-29T03:24:23+0000
100589,C0048,23.85,USD,completed,2026-08-29T01:52:23+0000,2026-08-29T03:23:23+0000
100590,C0015,112.94,USD,cancelled,2026-08-29T00:33:23+0000,2026-08-29T03:23:23+0000
100591,C0020,32.4,USD,cancelled,2026-08-29T01:36:23+0000,2026-08-29T03:34:23+0000
100592,C0043,41.48,USD,cancelled,2026-08-29T01:15:23+0000,2026-08-29T03:30:23+0000
100593,C0038,69.49,USD,completed,2026-08-29T02:07:23+0000,2026-08-29T03:38:23+0000
100594,C0023,52.96,USD,cancelled,2026-08-29T01:51:23+0000,2026-08-29T03:18:23+0000
100595,C0012,95.05,USD,pending,2026-08-29T00:42:23+0000,2026-08-29T03:37:23+0000
100596,C0015,50.44,USD,completed,2026-08-29T00:30:23+0000,2026-08-29T03:27:23+0000
100597,C0015,97.05,USD,completed,2026-08-29T02:56:23+0000,2026-08-29T03:36:23+0000
100598,C0035,81.66,USD,completed,2026-08-29T00:52:23+0000,2026-08-29T03:21:23+0000
100599,C0001,29.33,USD,cancelled,2026-08-29T03:10:23+0000,2026-08-29T03:23:23+0000
